j2y,g1r.b,24,g1v.c,28,(SS57) De Fortune la semilleuse,0,6825
j2z,g1v.c,29,g1v.d,30,,0,6871
j2aa,g1v.d,31,g3r.b,29,"(SS57) Port se prist Reson a sourire,",0,6913
j2bb,g3r.b,30,g3v.c,36,"(SS57) ""Dame, bien les i puis entendre,",0,7155
j3a,g3v.c,37,g3v.c,39,"(SS57) Adonc d'amis me resouvint,",0,7201
j3b,g3v.c,40,g4r.b,38,(SS57) Es vos Ami que Diex m'ameine;,0,7204
j3c,g4r.b,39,g4v.d,23,(SS57) Mes prenes garde toute voie,0,7303
j3d,g4v.d,24,g5r.a,14,(SS57) La vielle qui Bel Acueil garde,0,7369
j3e,g5r.a,15,g6r.a,41,"(SS57) Apres ainssi vous contendroiz,",0,7401
j3f,g6r.b,1,g6v.c,5,(SS57) Mes ne soient pas coustumers,0,7561
j3g,g6v.c,6,g7v.c,1,"(SS57) Mes onques pour ce n'atendes,",0,7607
j3h,g7v.c,2,g7v.c,25,"(SS57) ""Douz amis, qu'est ce que vous dites?",0,7765
j3i,g7v.c,26,g8r.a,25,"(SS57) ""Compains, compains, ce doivent querre",0,7789
j3j,g8r.a,26,g8v.c,22,"(SS57) ""Oïl .i. chemi bel et gent,",0,7855
j3k,g8v.c,23,h1r.b,9,"(SS57) Pouvrete maint a l'autre chief,",0,7931
j3l,h1r.b,10,h2r.a,35,(SS57) Car Fortune tantost emplace,0,8025
j3m,h2r.a,36,h2v.d,4,(SS57) Trop est povrete lede chose;,0,8159
j3n,h2v.d,5,h3r.a,35,(SS57) Si sont eles voir pres que toutes,0,8251
j3o,h3r.a,36,h3v.d,22,"(SS57) Jadis souloit estre autrement,",0,8323
j3p,h3v.d,23,h3v.d,40,"(SS57) Bien savoient cele parole,",0,8419
j3q,h4r.a,1,h4v.c,26,,0,8437
j3r,h4v.d,1,h5r.a,1,"(SS57) La! se Deufrates creüsse,",0,8531
j3s,h5r.a,2,h5v.d,13,"(SS57) Nus nes garderoit d'estre prises,",0,8573
j3t,h5v.d,14,h6r.b,3,"(SS57) Preude fame, par saint Denis!",0,8657
j3u,h6r.b,4,h6v.d,5,(SS57) Pierre Abaalart reconfesse,0,8729
j3v,h6v.d,6,h7r.b,37,"(SS57) Voai pour le filz sainte Marie,",0,8813
j3w,h7r.b,38,h8r.a,10,(SS57) Si di c'onnques en nul ae,0,8927
j3x,h8r.a,11,h8r.b,9,"(SS57) Mes certes, qui le voir en conte,",0,9009
j3y,h8r.b,10,h8v.d,29,"(SS57) Mes deniers, ce me semble, pers",0,9049
j3z,h8v.d,30,i1r.a,14,(SS57) Et si legiers et si mouvans,0,9151
j3aa,i1r.a,15,i2r.a,20,"(SS57) Si faiz je que fol de ce dire,",0,9177
j3bb,i2r.a,21,i2v.c,14,(SS57) Lors la prent tantost de venue,0,9331
j3cc,i2v.c,15,i2v.c,36,"(SS57) Compains, cil foux vilain jalous,",0,9391
j3dd,i2v.c,37,i3r.b,2,"(SS57) Pour ce revoit on ensement,",0,9413
j3ee,i3r.b,3,i3v.d,2,"(SS57) Lors iert amors sanz synioirie,",0,9496
j3ff,i3v.d,3,i5r.a,36,,0,9562
j3gg,i5r.a,37,i6v.d,6,"(SS57) Mes, comment que la chose preingne,",0,9649
j3hh,i6v.d,7,i7r.b,24,"(SS57) Briement, de toutes les pucelles,",0,9905
j3ii,i7r.b,25,i7r.b,28,,0,9973
j3jj,i7r.b,29,i7r.b,36,(SS57) Mes ansois qu'il eüst finee,0,9977
j3kk,i7r.b,37,i7v.c,34,(SS57) Congie pris si m'en part atant.,0,9985
j4a,i7v.c,35,i7v.d,14,"(SS57) Les une clere fontenele,",0,10021
j4b,i7v.d,15,k1r.a,8,"(SS57) --Ma dame, que Diex vous regart!",0,10042
j4c,k1r.a,9,k1r.a,25,,0,10238
j4d,k1r.a,26,k1r.b,7,,0,10255
j5a,k1r.b,8,k1r.b,19,,0,10277
j5b,k1r.b,20,k2r.b,4,,0,10289
j5c,k2r.b,5,k2v.c,16,,0,10409
j5d,k2v.c,17,k2v.c,34,"(SS57) Quant li diex d'Amours l'a veü,",0,10445
j5e,k2v.c,35,k3v.d,33,"(SS57) -Or soit"", dist il. Adonc parole",0,10463
j5e.1,k2v.c,35,k2v.d,7,"(SS57) -Or soit"", dist il. Adonc parole",0,10463
j5e.2,k2v.d,8,k3r.a,1,"(SS57) S'il n'en ist, je sui malballiz,",0,10477
j5e.3,k3r.a,2,k3r.a,40,"(SS57) Vez ci Guillaume de Lorriz,",0,10496
j5e.4,k3r.a,41,k3v.d,33,"(SS57) Puis vendra Jehans Clopinel,",0,10535
j5f,k3v.d,34,k4r.b,21,"(SS57) Quant il ot sa raison fenie,",0,10651
j5g,k4r.b,22,k6r.b,12,"(SS57) -Seigneurs, ma mere la deesse",0,10719
j5h,k6r.b,13,k6v.c,14,"(SS57) Sire, font il, c'est veritez",0,10857
j6a,k6v.c,15,k6v.c,38,"(SS57) -Par foi, dist Amors, je l'otroi",0,10898
