J3x,55r.a,35,55r.b,36,Mes c/er/tes qui le voir en conte,1,9009
J3y,55r.b,37,56r.a,20,Mais deniers ce me samble per/es,1,9049
J3z,56r.a,21,56r.b,7,Et si legiers /et/ si volans,1,9151
J3aa,56r.b,8,57r.b,7,Si fay ye que folz de ce dire,1,9177
J3bb,57r.b,8,57v.c,29,Lors la prent espoir de venue,1,9331
J3cc,57v.c,30,57v.d,12,Compains cil folz vilain jalous,1,9391
J3dd,57v.d,13,58r.b,14,Pour ce reuoit len ensement,1,9413
J3ee,58r.b,15,58v.c,39,Lors estoit amour sanz seignorie,1,9496
J3ff,58v.c,40,59r.b,5,Aus p/ro/prietes lors se tindrent,1,9562
J3gg,59r.b,6,60v.d,17,Mais co/m/ment que la chose praigne,1,9649
J3hh,60v.d,18,61r.b,6,Briement de toutes les pucelles,1,9905
J3ii,61r.b,7,61r.b,10,Ainsi amis ma conforte,1,9973
J3jj,61r.b,11,61r.b,18,Mais aincois quil eust finee,1,9977
J3kk,61r.b,19,61v.c,14,Congie prie et men vois atant,1,9985
J4a,61v.c,15,61v.c,36,Iouste vne clere fontenelle,1,10021
J4b,61v.c,37,62v.d,26,Ma dame que dieu vous gart,1,10042
J4c,62v.d,27,63r.a,2,Je qui ny puis rienz conq/ue/ster,1,10238
J4d,63r.a,3,63r.a,24,Moult se tint mon cuer /et/ veilla,1,10255
J5a,63r.a,25,63r.a,36,Qu/an/t amours mot bien esp/ro/uue,1,10277
J5b,63r.a,37,64r.a,13,Sont fait dist il tuit my co/m/mant,1,10289
J5c,64r.a,14,64r.b,10,Li dieu damours sanz t/er/me mettre,1,10409
J5d,64r.b,11,64r.b,28,Qua/n/t li dieu damours la veu,1,10445
J5e,64r.b,29,65v.c,24,Or soit dist il adonc parole,1,10463
J5e.1,64r.b,29,64v.c,3,Or soit dist il adonc parole,1,10463
J5e.2,64v.c,4,64v.c,22,Sil nen ist je suy malbaillis,1,10477
J5e.3,64v.c,23,64v.d,20,Vez cy Guillaume de lorris,1,10496
J5e.4,64v.d,21,65v.c,24,Puis venra jehan clopinel,1,10535
J5f,65v.c,25,66r.a,20,Quant il ot sa raison fenie,1,10651
J5g,66r.a,21,67r.a,2,Seign/eu/rs ma mere la deesse,1,10719
J5h,67r.a,3,67r.b,4,Sire font ilz cest veritez,1,10857
J6a,67r.b,5,67r.b,28,Par foi dist amours je lottroy,1,10898
J6b,67r.b,29,67v.c,35,Sire jay mansions diuerses,1,10922
J6c,67v.c,36,68v.d,22,Sire quant vous vient a plaisir,1,10969
J6d,68v.d,23,69r.a,17,Trop scai bien mes amis chagier,1,11157
J6e,69r.a,18,69v.c,8,Cy se veult taire faussamblant,1,11193
J6f,69v.c,9,70v.c,39,Si puis b/ie/n iurer sanz delay,1,11263
J6g,70v.d,1,71r.a,3,En touz ces cas /et/ samblables,1,11453
J6h,71r.a,4,72r.a,26,Quest ce deable quelz sont ty dit,1,11495
J6i,72r.a,27,72v.c,38,Je nay mes cure dermitages,1,11671
J6j,72v.c,39,73r.b,25,Et se ne fust la bonne garde,1,11761
J6k,73r.b,26,73v.d,27,De tout le monde est empereres,1,11867
J6l,73v.d,28,74r.a,24,Faussemblant dist amours di moy,1,11951
J6m,74r.a,25,74v.d,37,Donc nya fors dela torner,1,11985
J6n,75r.a,1,76v.c,4,Quant li pelerin veniz furent,1,12117
J6o,76v.c,5,76v.c,18,Sens deffensse la porte quassent,1,12341
J7a,76v.c,19,77v.c,37,La vielle qui ne se/n/ gardoit,1,12355
J7b,77v.c,38,79r.a,9,La vielle jeleuc plus ne seioiune,1,12511
J7c,79r.a,10,79r.a,34,Qua/n/t la vielle vit que leans,1,12706
J7d,79r.a,35,80v.c,27,Sachiez se je feusse aussi sage,1,12731
J7e,80v.c,28,80v.d,6,Lors a reco/m/mencie sa verue,1,12957
J7f,80v.d,7,81v.d,25,"Biau tres doulz filz, bele char tendre",1,12971
J7g,81v.d,26,82v.c,8,Ainz nen pot ennee tenir,1,13144
J7h,82v.c,9,83v.d,15,Sel na graces si les acquiere,1,13243
J7i,83v.d,16,84v.d,2,Si doit la dame prendre garde,1,13445
J7j,84v.d,3,85r.a,9,Damer poure ho/m/me ne li chaille,1,13587
