J7t,107r.a,13,107v.c,4,Vieng ie fait elle a point aus gans,1,14664
J8a,107v.c,5,107v.d,15,La vieille atant de moy se part,1,14689
J8b,107v.d,16,108r.a,22,Tantost a belacueil me monstre,1,14737
J8c,108r.a,23,109v.d,25,Moult remaint de ce que fol pense,1,14787
J8d,109v.d,26,110r.b,10,Or sus or sus tantost baron,1,15049
J8e,110r.b,11,111r.b,32,Or entendez loyal amant,1,15105
J8f,111r.b,33,113v.d,7,Franchise vint premierement,1,15273
J8f.1,111r.b,33,112r.a,19,Franchise vint premierement,1,15273
J8f.2,112r.a,20,112v.c,11,Moult en ot pitie grant despit,1,15358
J8f.3,112v.c,12,112v.c,29,Dangier crie secours secours,1,15423
J8f.4,112v.c,30,112v.d,7,Atant y est venu deliz,1,15441
J8f.5,112v.d,8,113r.a,2,Iusquaus denz leust pourfendu,1,15454
J8f.6,113r.a,3,113r.a,18,Honte sa cousine regarde,1,15482
J8f.7,113r.a,19,113r.b,8,Trestout estourdi chancella,1,15499
J8f.8,113r.b,9,113v.d,7,Dit sceurte que ce que sera,1,15526
J8g,113v.d,8,114r.a,2,Maiz ne vous en mentiray ia,1,15597
J8h,114r.a,3,114r.a,21,De lost se partent li message,1,15629
J8i,114r.a,22,114v.d,3,Li beaulx adonis yert oli,1,15647
J8j,114v.d,3,114v.d,35,Cilz qui nyerent pas seiourne,1,15738
J8k,114v.d,36,115r.b,37,Forment aguerroyer entendent,1,15771
J8l,115v.c,1,115v.c,14,Lors font en lost leur sement,1,15847
J9a,115v.c,15,115v.c,22,Et quant ce sement fait orent,1,15861
J9b,115v.c,23,116r.b,25,Car les pieces tant les font viure,1,15869
J9c,116r.b,26,116v.d,3,Quant autre conseil ny puet mettre,1,15983
J9d,116v.d,4,117r.b,13,Ou darquenne tant apreingne,1,16035
J9e,117r.b,14,117r.b,29,Nature qui tant est soutiue,1,16119
J9f,117r.b,30,118r.a,2,Bien la vous voulsisse descrire,1,16135
J9g,118r.a,3,118r.b,14,Quant elle oy cel sement,1,16219
J9h,118r.b,15,118v.c,33,Ma dame du monde royne,1,16265
J9i,118v.c,34,121r.a,34,Et quiconques dit a sa fame,1,16317
J9j,121r.a,35,121v.d,23,Quant il ot sa voulente ditte,1,16684
J9k,121v.d,24,123r.a,12,Du ciel ne me doy ie pas plaindre,1,16771
J9l,123r.a,13,123v.c,22,Maiz qui bien garder y saura,1,16945
J9m,123v.c,23,124r.a,13,Si dist on que les destinees,1,17029
J9n,124r.a,14,126v.c,31,Mais il est voir que qui leur semble,1,17081
J9n.1,124r.a,14,124r.a,27,Mais il est voir que qui leur semble,1,17081
J9n.2,124r.a,28,124r.b,20,Et si pourroit bien aucun dire,1,17095
J9n.3,124r.b,21,124v.c,29,Et se les destinees tiennent,1,17125
J9n.4,124v.c,30,125r.b,30,Maiz qui reuouldroit opposer,1,17171
J9n.5,125r.b,31,126v.c,31,Li autre autrement en sentirent,1,17322
J9o,126v.c,32,127r.a,37,Maiz de ce monde lordonnance,1,17469
J9p,127r.b,1,128v.c,30,Car qui deuant sauoir pouuoit,1,17549
J9r,128v.c,31,128r.b,6,Senz faille toutes bestes mues,1,17763
J9s,129r.b,7,130r.b,8,Vers le cielz auiers men retour,1,17850
J9t,130r.b,9,130v.c,2,Et lui conuendriot prendre cure,1,18000
J9u,130v.c,3,131r.a,21,Mars et venus qui ia pris furent,1,18031
J9v,131r.a,22,131v.d,4,Encor ou mirouer dist elle,1,18123
J9w,131v.d,5,132r.a,24,Mais ne vueil pas or mettre cure,1,18217
J9x,132r.a,25,132v.d,34,Tant en vueil dire touteuoiz,1,18274
J9y,132v.d,35,133r.b,34,Dont maintes gens par leurs folies,1,18395
J9z,133r.b,35,133v.c,13,Ne ne reueil dire des songes,1,18469
J9aa,133v.c,14,134r.a,31,Si vous di doncques que les nues,1,18485
J9bb,134r.a,32,136r.a,25,Et se nulz contredire lose,1,18577
J9cc,136r.a,26,136r.b,6,Maiz senz faille ce nest pas fable,1,18867
J9dd,136r.b,7,136v.c,17,Dragons volans et estincelles,1,18885
J9ee,136v.c,18,137r.a,1,Ainsi le ciel vers moy saquitte,1,18933
J9ff,137r.a,2,137r.b,20,Et seulz homs qui ie fait auoye,1,18991
J9gg,137r.b,21,137v.d,15,Cest li roys cest li emperieres,1,19047
J9hh,137v.d,16,139r.a,13,Et fist lentendement de lome,1,19116
J9ii,139r.a,14,139v.c,10,Genyus li bien emparlez,1,19305
J9jj,139v.c,11,139v.d,19,Lors escript cil et celle ditte,1,19376
J10a,139v.d,20,140r.a,6,Lors remest nature en sa forge,1,19409
J10b,140r.a,7,140r.b,24,Genyus senz plus de demeure,1,19433
J10c,140v.c,1,140v.d,1,De lauctorite de nature,1,19475
J10d,140v.d,2,141v.d,11,Mal leur ait nature donne,1,19513
J10e,141v.d,12,142r.a,36,Arez pour dieu barons arez,1,19671
J10f,142r.a,37,142v.d,27,Troiz sereurs sont se nel sauez,1,19733
J10g,142v.d,28,143r.a,32,Pour dieu seigneurs que la naillez,1,19835
J10h,143r.a,33,143v.d,15,Or vueil seigneurs que cest sermon,1,19877
J10i,143v.d,16,144r.a,27,Plus diray maiz ne vous anuit,1,19971
J10j,144r.a,28,144v.c,18,Grant pechie est domme estoullier,1,20020
J10k,144v.c,19,145r.a,25,Amsi com dit en geogiques,1,20085
J10l,145r.a,26,145r.a,35,Maiz iupiter plus ne vouloit,1,20166
J10m,145r.a,36,145v.c,22,Ne li pastours qui nest pas nices,1,20213
J10n,145v.c,23,146r.b,31,Seigneurs cel aignel nous attent,1,20238
J10o,146r.b,32,147r.b,34,Et bien est droiz car tous biens piusent,1,20356
J10p,147r.b,35,148r.a,26,Quelx fut li prins qui valu,1,20494
J10q,148r.a,27,148v.c,8,Seigneurs sachiez certainement,1,20597
J11a,148v.c,9,148v.d,8,Quant genyus ot tout leu,1,20653
J11b,148v.d,9,149v.c,13,Quant la deesse entendi honte,1,20689
J11c,149v.d,29,153r.a,6,Que se nulz vsans de raison,1,20781
J11d,153r.a,7,153v.c,8,Ne vous vueil or plus cy tenir,1,21185
J11e,153v.c,9,154r.a,16,Estez vous venir courtoisie,1,21247
J11f,154r.a,17,154v.d,11,Ie qui len rent merci cent mile,1,21316
J11g,154v.d,12,155v.c,31,Maiz bien se gart qui vieille prie,1,21421
J11h,155v.c,32,156r.a,8,Tout mon harnoiz tel com ia port,1,21553
J11i,156r.a,9,156r.b,13,Tant ay heurte que touteuoye,1,21603
J11k,156r.b,14,157r.a,9,Le fait orrez et la maniere,1,21645
J11l,157r.a,10,157r.a,10,Atant fu iour et ie mesueille,1,21750
